gene_id,gene_symbol,log2fc,log2fc_se,pval,pval_adj,base_mean
ENSG00000172890,NADSYN1,0.06523564001644369,0.10833661429486587,0.547069700855489,0.9010474377035733,249.9093734939907
ENSG00000253557,ENSG00000253557,-0.318532615275405,0.5290088858052311,0.5470869838246131,0.9010474377035733,4.407613467205653
ENSG00000257060,ENSG00000257060,0.18279316522817182,0.3035830558410971,0.5470948420406923,0.9010474377035733,28.356091044623792
ENSG00000010072,SPRTN,-0.09099235093586475,0.15112504791029163,0.5471077525218988,0.9010474377035733,40.89275863340704
ENSG00000224424,PRKAR2A-AS1,-0.22317820524658968,0.3707149472195253,0.5471601193490431,0.9010539287306526,6.337805462029528
ENSG00000287508,ENSG00000287508,-0.2541556326383491,0.42222763806974756,0.5472141902654215,0.9010632246255486,9.352519189228284
ENSG00000107863,ARHGAP21,-0.07848081804638615,0.13048746326996966,0.547544727643612,0.9014846834589637,5095.069894247771
ENSG00000172361,CFAP53,0.1296192280960848,0.21552561507505605,0.5475670388807012,0.9014846834589637,40.46995802103503
ENSG00000152315,KCNK13,0.20721860043506027,0.3446319885913077,0.5476568350404729,0.9015527496769069,7.030992494418061
ENSG00000147799,ARHGAP39,-0.19728986431248838,0.32825200928285814,0.5478188704212559,0.9015839801491304,82.59701260914
ENSG00000142621,FHAD1,0.20812168901257455,0.3463588587107016,0.547916880381839,0.9015839801491304,5.557540423694721
ENSG00000100330,MTMR3,0.063105471872238,0.1050299673091595,0.5479512124200572,0.9015839801491304,356.3625377011788
ENSG00000135297,MTO1,-0.07514867369961019,0.1250874645837263,0.5479938400062316,0.9015839801491304,123.26724343220538
ENSG00000118454,ANKRD13C,-0.069195952170321,0.11519654460990102,0.5480549250883462,0.9015839801491304,561.3531437808482
ENSG00000130724,CHMP2A,0.15217709897528503,0.2533671186790353,0.5480937971006026,0.9015839801491304,45.53655610858567
ENSG00000225751,ENSG00000225751,-0.34015940401515565,0.5664364531165981,0.5481562248181311,0.9015839801491304,3.565341957285722
ENSG00000204970,PCDHA1,-0.177386465009074,0.2954102022510614,0.5481896635396052,0.9015839801491304,7.880653629939571
ENSG00000145794,MEGF10,0.08041088288046178,0.1339277902489933,0.5482365156893174,0.9015839801491304,1923.7641278341475
ENSG00000176055,MBLAC2,0.10909871964164633,0.18171222702068046,0.5482444599271625,0.9015839801491304,54.994550150991664
