gene_symbol,logfc,pval,pval_adj,scores,ensembl_id
GPC5,2.0813727,2.72590211771493e-91,2.6610066463870252e-89,20.263042,ENSG00000179399
RFX3,0.7695178,1.0449810046269446e-90,1.0119640516084124e-88,20.196777,ENSG00000080298
USP34,0.6015783,1.0484573061189838e-90,1.0126373323714706e-88,20.196613,ENSG00000115464
RASSF2,0.82400316,1.0729795201599934e-90,1.033580166350944e-88,20.19547,ENSG00000101265
CHD2,0.7652002,1.2138615818542215e-90,1.1662039028621614e-88,20.189377,ENSG00000173575
ZNF483,0.7841424,2.169426131597217e-90,2.0787669553609963e-88,20.160666,ENSG00000173258
MAT2A,0.7666855,4.777548943033057e-90,4.553929636484809e-88,20.121565,ENSG00000168906
NACC2,1.1564958,5.270029416864995e-90,5.0102431103626167e-88,20.116701,ENSG00000148411
KLC1,0.76777196,6.0971330885408414e-90,5.781479427602841e-88,20.10947,ENSG00000126214
SMARCA2,0.8260092,6.194210296591527e-90,5.858274943363394e-88,20.108686,ENSG00000080503
NUMA1,0.82773924,7.899838050917558e-90,7.452044122020987e-88,20.096617,ENSG00000137497
PRKCE,0.77847224,1.1171485530830955e-89,1.0511011140791131e-87,20.079409,ENSG00000171132
MT-ATP8,3.9245372,1.3762445052509613e-89,1.2882214633726993e-87,20.069044,ENSG00000228253
PDE7A,0.77307177,1.6010904828726917e-89,1.4948437605733448e-87,20.061522,ENSG00000205268
ENSG00000274422,1.9594551,3.590502233893582e-89,3.3436666839011028e-87,20.021324,ENSG00000274422
MED13,0.758898,4.8525990553036646e-89,4.507470326574414e-87,20.006311,ENSG00000108510
NDRG2,0.7856243,6.133524351005412e-89,5.682796149333564e-87,19.994627,ENSG00000165795
LAMP2,0.5478267,8.109061981954686e-89,7.494090479363807e-87,19.980694,ENSG00000005893
TMPRSS5,1.9893898,8.434743338416962e-89,7.775338593378188e-87,19.978727,ENSG00000166682
WDFY3,0.59138936,1.0204164628511617e-88,9.38267783973144e-87,19.969217,ENSG00000163625
H2AC6,0.92663735,1.3926787879260588e-88,1.2773355170267923e-86,19.953674,ENSG00000180573
AHCTF1,0.92227584,1.4464167949987196e-88,1.3232896567711904e-86,19.951782,ENSG00000153207
FNIP2,0.7449283,1.4932271337147933e-88,1.3626913882913046e-86,19.95019,ENSG00000052795
KMT2E,0.6784664,1.9736062909131428e-88,1.7965738066182336e-86,19.936237,ENSG00000005483
DIXDC1,0.7596182,1.7260164582313354e-87,1.563375902415905e-85,19.82744,ENSG00000150764
TENM2,0.8640382,2.405526346776495e-87,2.16806993412935e-85,19.810734,ENSG00000145934
ZCCHC2,1.0549319,8.594423161912521e-87,7.707885127378293e-85,19.746517,ENSG00000141664
RBBP6,0.8757391,8.710923738671008e-87,7.793173345761394e-85,19.745836,ENSG00000122257
FAM120B,0.75716054,1.6526012242131305e-86,1.474865582746287e-84,19.713463,ENSG00000112584
KCNMA1,1.0324719,2.551093551867526e-86,2.271159374342307e-84,19.691483,ENSG00000156113
SCAPER,0.6971667,2.869708508732825e-86,2.5485811273165763e-84,19.68552,ENSG00000140386
GNAO1,0.6277097,3.639133706568824e-86,3.224042251182093e-84,19.673481,ENSG00000087258
SAFB2,1.1254364,3.664856183256881e-86,3.2389500811832414e-84,19.673124,ENSG00000130254
KAT2B,0.6912267,3.877176168847197e-86,3.4182987569022793e-84,19.670269,ENSG00000114166
HSP90AB1,0.77506524,6.445406009626903e-86,5.66884356576171e-84,19.64448,ENSG00000096384
BBX,0.67640305,8.937536095812929e-86,7.841772634234708e-84,19.627874,ENSG00000114439
IGSF11,0.6650578,9.414052397728494e-86,8.24001144005024e-84,19.625235,ENSG00000144847
ELAVL3,0.73827213,9.606240506739062e-86,8.388067849673446e-84,19.624208,ENSG00000196361
MBOAT2,0.7097121,1.3981840563514437e-85,1.2150519775625003e-83,19.605122,ENSG00000143797
ARHGEF12,0.88442457,1.6504428305748968e-85,1.430855341592694e-83,19.596682,ENSG00000196914
ENSG00000260971,1.6978564,1.7379508592142427e-85,1.5031417265014015e-83,19.594051,ENSG00000260971
GRID2,0.8024785,2.9739067595794624e-85,2.5660164201376157e-83,19.566689,ENSG00000152208
CAB39L,1.1099946,3.202507708070132e-85,2.7567307486111028e-83,19.562912,ENSG00000102547
ANKRD11,0.73950034,4.587464875978681e-85,3.939593657173013e-83,19.54458,ENSG00000167522
ATP11A,0.71377665,7.374328456465282e-85,6.317977594277973e-83,19.520342,ENSG00000068650
HBP1,0.77333444,1.3562222383940442e-84,1.1592198155963365e-82,19.489185,ENSG00000105856
KANTR,0.7801999,1.392958672923795e-84,1.1878316439930029e-82,19.487818,ENSG00000232593
KDM4B,0.83936507,1.4618120983880798e-84,1.2436332272548308e-82,19.485348,ENSG00000127663
GOLGB1,0.95674175,3.5203673730430556e-84,2.987963095273747e-82,19.44031,ENSG00000173230
NRG3,0.71966684,7.334501996725765e-84,6.210788062901827e-82,19.402615,ENSG00000185737
PXK,0.3806553,8.52717698452144e-84,7.203980704417509e-82,19.394867,ENSG00000168297
SMYD3,0.8076813,8.99085282913434e-84,7.578123454037954e-82,19.392145,ENSG00000185420
MAP4K3,0.73067415,9.025773025066286e-84,7.589987237614632e-82,19.391945,ENSG00000011566
PALS1,0.75723076,9.376749226696996e-84,7.866962968720992e-82,19.389984,ENSG00000072415
AEBP2,0.77570885,1.1633688072013154e-83,9.715730506379426e-82,19.378887,ENSG00000139154
DGKD,0.89847594,1.2514497973027278e-83,1.0427411903749868e-81,19.37513,ENSG00000077044
CLIP4,0.7015066,1.2617687968236079e-83,1.0489389367566487e-81,19.374708,ENSG00000115295
HMBOX1,0.7497563,1.5022370257747686e-83,1.2460012433373777e-81,19.365725,ENSG00000147421
RBM48,0.98358995,1.876826797222928e-83,1.5531594850109375e-81,19.354256,ENSG00000127993
MAP2K4,0.7276957,2.3302713502985697e-83,1.924032662291871e-81,19.343102,ENSG00000065559
SPSB1,1.166576,2.4078349965666654e-83,1.983576649207815e-81,19.341413,ENSG00000171621
RYR2,0.7417941,2.679815265091577e-83,2.2026508675511177e-81,19.335894,ENSG00000198626
NBEA,0.7110408,7.350712877051471e-83,6.028246785567527e-81,19.283777,ENSG00000172915
MAPK10,0.7055682,8.710646413847119e-83,7.127461960022501e-81,19.274996,ENSG00000109339
STAG2,0.7424725,1.4181281677151066e-82,1.1577776422161986e-80,19.249762,ENSG00000101972
ADCY5,0.7416866,1.5556620758894243e-82,1.2672207496037072e-80,19.244967,ENSG00000173175
PRIMA1,0.8717404,2.615541735826664e-82,2.1258282518955466e-80,19.218021,ENSG00000175785
STAG1,0.69291013,2.951099814205775e-82,2.393217069818723e-80,19.211756,ENSG00000118007
PPFIBP2,0.7747266,3.363078547124977e-82,2.7212536901758813e-80,19.204971,ENSG00000166387
RSBN1L,0.82686794,3.6462195485137815e-82,2.943816988924253e-80,19.200773,ENSG00000187257
TMCC2,0.79733074,7.737155967845964e-82,6.2328611305576825e-80,19.161655,ENSG00000133069
NPTX2,3.6771934,8.15666171424933e-82,6.556299477687563e-80,19.158909,ENSG00000106236
AKAP9,0.71286196,1.0224033749822627e-81,8.199945306135275e-80,19.147144,ENSG00000127914
PKD2L2-DT,0.73926085,1.0586215162357288e-81,8.453185668678806e-80,19.145332,ENSG00000250159
ZBTB38,0.7624822,1.159978902562687e-81,9.242265164138415e-80,19.140568,ENSG00000177311
BANP,1.0233077,3.046271923321909e-81,2.406092261865452e-79,19.090195,ENSG00000172530
ARHGAP35,0.7198304,4.579172747827355e-81,3.6090224695647116e-79,19.06889,ENSG00000160007
PDS5A,0.7251507,4.746782376007804e-81,3.7330418979524007e-79,19.06701,ENSG00000121892
PCGF3-AS1,0.8941654,7.0912582560693505e-81,5.552836464946176e-79,19.046005,ENSG00000249592
ATG4B,0.85078406,1.326036285949008e-80,1.0317015650422068e-78,19.013203,ENSG00000168397
RHOQ,1.0302457,2.6392839876803293e-80,2.0490748093692143e-78,18.977066,ENSG00000119729
GOLM2,0.69803673,2.7092722369567393e-80,2.0989366104695488e-78,18.97569,ENSG00000166734
RFTN2,0.5862722,7.44649205092897e-80,5.744526876237832e-78,18.922482,ENSG00000162944
CPEB3,0.74909735,7.875012535210646e-80,6.062261235350741e-78,18.919533,ENSG00000107864
CYB5R4,0.81874084,1.3557433052230395e-79,1.0414625575903231e-77,18.890877,ENSG00000065615
SYNE1,0.7620474,1.4013766427444194e-79,1.0742510803286274e-77,18.88913,ENSG00000131018
ERI3,0.751895,1.6434855917323932e-79,1.2571974236588215e-77,18.880714,ENSG00000117419
ZNF292,0.69143295,2.9510846331386287e-79,2.2480103276536347e-77,18.849773,ENSG00000188994
CYLD,0.7565665,3.3155495713278296e-79,2.5203714194402698e-77,18.84361,ENSG00000083799
RESF1,0.9831694,4.027572353026601e-79,3.048897391235023e-77,18.833313,ENSG00000174718
CBX7,0.9407375,5.984163250544068e-79,4.501970088405178e-77,18.812336,ENSG00000100307
UBE4B,0.63193476,8.003623129132743e-79,6.008823203669721e-77,18.796917,ENSG00000130939
INSR,0.70455694,8.056529357504182e-79,6.036097674186056e-77,18.796566,ENSG00000171105
KIZ,0.7109798,2.39621392681362e-78,1.7916004415428652e-76,18.738651,ENSG00000088970
CCDC92,0.82255805,2.5269803737335264e-78,1.8855001919751058e-76,18.735825,ENSG00000119242
USP47,0.6204492,3.854029595176313e-78,2.8697939799501006e-76,18.713346,ENSG00000170242
AGAP3,0.833399,3.999246876853643e-78,2.9718485159182624e-76,18.711374,ENSG00000133612
DYRK1A,0.70274365,4.1904975121249424e-78,3.107625161130212e-76,18.708885,ENSG00000157540
STXBP5,0.7278114,7.256223095033773e-78,5.35930213664036e-76,18.6796,ENSG00000164506
NADSYN1,1.0161264,7.750671055629275e-78,5.712903531934679e-76,18.676079,ENSG00000172890
TMEM144,0.34680882,1.2852347302424207e-77,9.454134746987278e-76,18.649057,ENSG00000164124
VPS13C,0.6333139,1.459537390132214e-77,1.0714652308365761e-75,18.642256,ENSG00000129003
WDR33,0.73164874,1.4830343463293875e-77,1.0865240768319045e-75,18.641401,ENSG00000136709
PHF21A,0.6848493,1.7022011436008537e-77,1.243589802194506e-75,18.634027,ENSG00000135365
TASOR,0.75321245,1.7042494542872087e-77,1.243589802194506e-75,18.633963,ENSG00000163946
ANKRD36C,0.71725196,1.8492396126610713e-77,1.3466902555242985e-75,18.629593,ENSG00000174501
SPECC1L,0.7821876,2.6289795931077295e-77,1.9107066855137455e-75,18.610752,ENSG00000100014
CACNA2D3,1.0851597,6.424183140754509e-77,4.659708297234127e-75,18.56282,ENSG00000157445
PRR14L,0.8425398,6.450495121371615e-77,4.669491617482769e-75,18.562601,ENSG00000183530
LUC7L,0.77851236,6.7941874512323536e-77,4.908530822902232e-75,18.559813,ENSG00000007392
ENSG00000240963,1.8024658,7.067785350219334e-77,5.096083171726463e-75,18.557692,ENSG00000240963
DDX3X,0.87763137,7.120932361413361e-77,5.12425670244631e-75,18.55729,ENSG00000215301
PDZD2,0.72048146,8.76990843900158e-77,6.298420238282555e-75,18.546093,ENSG00000133401
ZBTB7A,0.8611811,1.016231443142952e-76,7.284058918842749e-75,18.53817,ENSG00000178951
FAM193A,0.7589645,1.3280024559305151e-76,9.500044287886428e-75,18.523771,ENSG00000125386
CLEC16A,0.74533933,1.9821502015424715e-76,1.415177512520872e-74,18.5022,ENSG00000038532
ENSG00000286314,1.0763487,2.656597269028297e-76,1.889297260934733e-74,18.48641,ENSG00000286314
MAVS,1.0158634,2.6935826615816626e-76,1.911866118392037e-74,18.485664,ENSG00000088888
CBFB,0.73220116,2.906610094948977e-76,2.059056162982143e-74,18.48156,ENSG00000067955
CCP110,0.6175975,3.800217511109608e-76,2.6868644663014185e-74,18.46709,ENSG00000103540
TSEN15,0.7880436,3.985212640594931e-76,2.812200826925245e-74,18.464523,ENSG00000198860
SOX10,0.7207477,5.629098562977594e-76,3.964540365089751e-74,18.445866,ENSG00000100146
DLGAP1,0.6963026,8.055242398004248e-76,5.662306683322986e-74,18.426483,ENSG00000170579
SGMS1,0.51817614,8.933001900580207e-76,6.267215129170068e-74,18.420885,ENSG00000198964
DGLUCY,0.8965726,1.1149873357468154e-75,7.807484397925585e-74,18.408882,ENSG00000133943
EVA1C,0.67825973,1.272114244570338e-75,8.890637979519221e-74,18.401741,ENSG00000166979
LCORL,0.73538435,1.2996022675058202e-75,9.065348230732169e-74,18.400583,ENSG00000178177
RBMS3,1.2117954,1.3493431077719903e-75,9.39431763674832e-74,18.398546,ENSG00000144642
CLSTN1,0.78595215,1.6726252613905407e-75,1.1622830346899306e-73,18.386904,ENSG00000171603
UBR4,0.88201606,1.69554948886033e-75,1.1759685331120444e-73,18.386166,ENSG00000127481
TMOD2,0.76649755,2.1091125490384858e-75,1.4600191280530292e-73,18.374327,ENSG00000128872
BPTF,0.63978356,3.1042079972834445e-75,2.144789783625897e-73,18.353342,ENSG00000171634
EHMT1,0.7051724,3.57810805916016e-75,2.4675392168587076e-73,18.345621,ENSG00000181090
ZMIZ1,0.9110134,4.677885917768178e-75,3.2198711160259904e-73,18.331049,ENSG00000108175
KCNQ1OT1,0.7175249,5.300976101364922e-75,3.6418706000547086e-73,18.324247,ENSG00000269821
CSMD1,0.661519,5.617236600432369e-75,3.851879832296486e-73,18.321095,ENSG00000183117
ZBTB1,0.74642843,6.777608439230416e-75,4.638839821226652e-73,18.310871,ENSG00000126804
PTPRT,1.2530637,1.29217596731173e-74,8.827525576314205e-73,18.275702,ENSG00000196090
CNTNAP2,0.6540101,2.195710740310255e-74,1.497195121276723e-72,18.246756,ENSG00000174469
RHBDL3,3.0178027,2.5241749245787346e-74,1.7179487355843156e-72,18.239136,ENSG00000141314
ACACB,0.9133171,4.029743063039296e-74,2.737518739018411e-72,18.213547,ENSG00000076555
CERS4,0.7230608,4.6964123712592105e-74,3.184464939707456e-72,18.205164,ENSG00000090661
CNTN1,0.8056595,5.283123975676053e-74,3.575634018630417e-72,18.198717,ENSG00000018236
ENSG00000288075,1.237038,5.336199529018394e-74,3.6048552365606264e-72,18.19817,ENSG00000288075
TLN2,0.8142466,5.7457580389887865e-74,3.874343365104809e-72,18.194117,ENSG00000171914
TCF25,0.7626105,1.0023021475813754e-73,6.745993677954351e-72,18.1636,ENSG00000141002
BTBD8,0.7356871,1.0357261214815464e-73,6.958092165200381e-72,18.1618,ENSG00000189195
CENPC,0.7508432,1.29823491262278e-73,8.705585568769919e-72,18.149395,ENSG00000145241
ARMH4,0.8048312,1.3251701416624464e-73,8.869870440847977e-72,18.148266,ENSG00000139971
NASP,0.71064436,1.381294367111626e-73,9.228567063352022e-72,18.145988,ENSG00000132780
RANGAP1,0.80202466,1.4104332532551708e-73,9.40598820833833e-72,18.14484,ENSG00000100401
BAZ1B,0.8006897,1.5026475840143458e-73,1.0002633241157287e-71,18.141361,ENSG00000009954
MT-ND4L,3.2017891,2.3035673063731416e-73,1.5306111817455991e-71,18.117867,ENSG00000212907
OSBP2,0.64651644,2.463415210767375e-73,1.6338410683872797e-71,18.114174,ENSG00000184792
ZFAND5,0.8615442,8.550117300114652e-73,5.660488566032267e-71,18.045555,ENSG00000107372
TCF20,0.74617773,1.2105255381926292e-72,7.999574572898369e-71,18.026337,ENSG00000100207
STIP1,1.6006141,1.4175444837148607e-72,9.350657561779983e-71,18.017603,ENSG00000168439
FRY,0.95129496,1.4267876280927677e-72,9.394609604722217e-71,18.017242,ENSG00000073910
RNF157,0.90160555,1.609539728339419e-72,1.057880155023374e-70,18.010572,ENSG00000141576
FAM124A,0.64257795,1.7693005254802066e-72,1.1607886618700052e-70,18.005333,ENSG00000150510
ATXN7L1,0.83795357,1.9349655435566703e-72,1.2671936217983001e-70,18.000378,ENSG00000146776
PRMT3,0.88683575,1.964191319155053e-72,1.2840239553514146e-70,17.999546,ENSG00000185238
DNAJA1,1.1204478,2.023001640516012e-72,1.3200992067109145e-70,17.997913,ENSG00000086061
SNAP23,0.8647447,2.2511693999392132e-72,1.4663610051983297e-70,17.991993,ENSG00000092531
PCNX1,0.68285424,2.41186081482662e-72,1.5682263569547658e-70,17.98817,ENSG00000100731
GRIK4,0.89437157,2.9573409984547764e-72,1.9194777261271893e-70,17.976868,ENSG00000149403
ENSG00000249456,0.89767754,3.275992778221036e-72,2.1225168868431382e-70,17.971191,ENSG00000249456
MEIS2,0.6949001,3.357541947680743e-72,2.1714887637469132e-70,17.969828,ENSG00000134138
DEK,0.9009625,3.7499056779030153e-72,2.4209497436844786e-70,17.963696,ENSG00000124795
ITSN1,0.788369,4.43280910365886e-72,2.856768939511972e-70,17.954409,ENSG00000205726
C1orf198,0.75787044,5.321060556709036e-72,3.4171156435782966e-70,17.944263,ENSG00000119280
RASA3,1.1052674,8.264203481981714e-72,5.2978200208788407e-70,17.919788,ENSG00000185989
KIF1A,0.7491206,9.31078298241489e-72,5.958246572156257e-70,17.913153,ENSG00000130294
MCCC1,0.7329587,9.668100727538714e-72,6.176050591072626e-70,17.911058,ENSG00000078070
KANK1,0.6240513,1.0279028478601654e-71,6.554815848736313e-70,17.907646,ENSG00000107104
CMIP,0.9471319,1.312886775047057e-71,8.357488330946405e-70,17.894018,ENSG00000153815
FGF12,0.69483846,2.191001122313428e-71,1.392299002891388e-69,17.865465,ENSG00000114279
DNAJC5,0.98200107,3.0476504709847375e-71,1.9332935357055097e-69,17.84704,ENSG00000101152
TCAF1,0.96252877,4.6454144639025955e-71,2.9417188079934136e-69,17.82348,ENSG00000198420
ITPRID2,0.8040535,6.124175763280731e-71,3.871414720357257e-69,17.808016,ENSG00000138434
PHF20L1,0.71663654,6.3816366741444185e-71,4.027177722338762e-69,17.805712,ENSG00000129292
PCMTD2,0.747052,7.899446160380614e-71,4.976377743802403e-69,17.793762,ENSG00000203880
SLC44A1,0.21619715,8.499887845166968e-71,5.345387154027974e-69,17.789658,ENSG00000070214
NEK1,0.69585437,1.1355067282734069e-70,7.128632929291602e-69,17.77342,ENSG00000137601
ELF1,0.71691424,1.2847841529011899e-70,8.051903713500538e-69,17.76649,ENSG00000120690
MYT1L,1.0141234,1.3237615947482498e-70,8.281925633672383e-69,17.764814,ENSG00000186487
AMD1,0.6682161,1.6707419453782088e-70,1.0434829453706918e-68,17.751747,ENSG00000123505
PURB,0.87906593,2.043109899961885e-70,1.2716874816651648e-68,17.740444,ENSG00000146676
NMT1,1.0896431,2.1448399995831407e-70,1.3327289089559953e-68,17.737715,ENSG00000136448
SPEN,0.67598385,2.5026406417332887e-70,1.5524046174922064e-68,17.729042,ENSG00000065526
ENSG00000268205,0.70936173,3.0285036868123716e-70,1.8754060585750354e-68,17.718315,ENSG00000268205
NUP98,0.7733191,3.263106247635412e-70,2.0172533903039156e-68,17.714117,ENSG00000110713
MORF4L1,0.694478,3.369730856521609e-70,2.079637965214658e-68,17.712307,ENSG00000185787
GKAP1,1.0197309,3.501583327574232e-70,2.157354519858425e-68,17.710146,ENSG00000165113
DNMT3A,0.6891645,4.0236936218142934e-70,2.4748434486064533e-68,17.702322,ENSG00000119772
ENSA,0.92369276,4.500350502401242e-70,2.763351812705464e-68,17.696016,ENSG00000143420
TCP11L2,0.71213895,5.0480601956065996e-70,3.09444390307117e-68,17.689547,ENSG00000166046
TTBK2,0.6882358,5.774311474828736e-70,3.527755527205771e-68,17.68197,ENSG00000128881
TXNIP,0.8586718,5.868119547619165e-70,3.5790614567488954e-68,17.68106,ENSG00000265972
RALGDS,0.6598611,1.0177042095880107e-69,6.196763491558302e-68,17.649992,ENSG00000160271
HERC2,0.67536503,1.4379875841751497e-69,8.726667319164258e-68,17.630457,ENSG00000128731
DCC,1.0562557,1.4438725782960087e-69,8.747801717290228e-68,17.630226,ENSG00000187323
ZNF652-AS1,3.0108228,2.6455861184763056e-69,1.5975303772132544e-67,17.595955,ENSG00000248714
PLIN3,1.7884055,3.04955175134733e-69,1.838415204802301e-67,17.587904,ENSG00000105355
KMT2C,0.54079396,3.5374951735325875e-69,2.129045855515183e-67,17.579489,ENSG00000055609
ASIC2,1.2580897,3.9452435514656575e-69,2.366626164678213e-67,17.573301,ENSG00000108684
ST13,0.89175856,3.9452435514656575e-69,2.366626164678213e-67,17.573301,ENSG00000100380
DHX9,0.739468,4.075841807562863e-69,2.4409465772529434e-67,17.571455,ENSG00000135829
ZCCHC24,0.6614801,8.188657568758539e-69,4.895983569682035e-67,17.531834,ENSG00000165424
HNRNPH3,0.69282323,8.923760598781171e-69,5.3267536216855736e-67,17.526945,ENSG00000096746
WHRN,0.68271077,1.0931486271785824e-68,6.514521736960154e-67,17.5154,ENSG00000095397
CTBP2,0.70558035,1.1751349561579989e-68,6.991668958108668e-67,17.511284,ENSG00000175029
JAKMIP2,0.6567517,1.222022457046843e-68,7.258773524631263e-67,17.509056,ENSG00000176049
TPP2,0.72116816,1.2384374519586743e-68,7.344297149954275e-67,17.508297,ENSG00000134900
SESN1,0.72417426,1.4424251083157724e-68,8.540094803901448e-67,17.499615,ENSG00000080546
LINC01004,0.74021906,1.7799387369354955e-68,1.0521287222288193e-66,17.487635,ENSG00000228393
CACNA1A,1.1058675,3.3450990944138157e-68,1.9709020748510656e-66,17.451637,ENSG00000141837
CDC42BPB,0.67433864,3.5568125191347953e-68,2.0922561784610043e-66,17.448132,ENSG00000198752
KCND2,0.87227976,6.854187090724369e-68,4.0253977475396086e-66,17.410616,ENSG00000184408
BRD4,0.7631695,7.63678097477412e-68,4.4777853277532245e-66,17.404427,ENSG00000141867
CCSAP,0.8589594,8.273504734869346e-68,4.843325633537984e-66,17.39984,ENSG00000154429
EMC2,0.6780646,9.187346363189176e-68,5.361052175904556e-66,17.393837,ENSG00000104412
ITPKB,0.6983175,1.4524511418609592e-67,8.4618641563906e-66,17.36757,ENSG00000143772
C10orf90,0.3387844,1.516741939775941e-67,8.808230863017793e-66,17.365086,ENSG00000154493
NALF1,0.6555275,1.80957257503296e-67,1.0492063153200658e-65,17.35495,ENSG00000204442
PTAR1,0.807609,1.8758386745593954e-67,1.085898852433334e-65,17.352884,ENSG00000188647
CXXC4,1.167487,2.247521233267501e-67,1.2989959229481945e-65,17.342499,ENSG00000168772
FAM171A1,0.6600758,2.3636625710045288e-67,1.3639569181524073e-65,17.339602,ENSG00000148468
NFKBIA,1.9675782,2.42653913404142e-67,1.3980244137455091e-65,17.338093,ENSG00000100906
